双泉乡,500242223000
楠木乡,500242224000
汉葭街道办事处,500243001000
绍庆街道办事处,500243002000
靛水街道办事处,500243003000
保家镇,500243101000
郁山镇,500243102000
高谷镇,500243103000
桑柘镇,500243104000
鹿角镇,500243105000
黄家镇,500243106000
普子镇,500243107000
龙射镇,500243108000
连湖镇,500243109000
万足镇,500243110000
平安镇,500243111000
长生镇,500243112000
新田镇,500243113000
鞍子镇,500243114000
太原镇,500243115000
龙溪镇,500243116000
梅子垭镇,500243117000
大同镇,500243118000
岩东乡,500243201000
鹿鸣乡,500243202000
棣棠乡,500243204000
三义乡,500243206000
联合乡,500243207000
石柳乡,500243208000
走马乡,500243210000
芦塘乡,500243211000
乔梓乡,500243213000
诸佛乡,500243217000
桐楼乡,500243219000
善感乡,500243222000
双龙乡,500243223000
石盘乡,500243224000
大垭乡,500243225000
润溪乡,500243226000
朗溪乡,500243227000
龙塘乡,500243228000
东方广场社区居委会,500101001001
乌龙池社区居委会,500101001002
王家坡社区居委会,500101001003
太白路社区居委会,500101001004
甘家院社区居委会,500101001005
苗圃社区居委会,500101001006
望江路社区居委会,500101001007
高笋塘社区居委会,500101001008
电报路社区居委会,500101001009
西山路社区居委会,500101001010
青羊宫社区居委会,500101017001
白岩路社区居委会,500101017002
桂花堰塘社区居委会,500101017003
桔园社区居委会,500101017004
孙家书房社区居委会,500101017005
文化里社区居委会,500101017006
国本路社区居委会,500101017007
复兴路社区居委会,500101017008
和平路社区居委会,500101017009
红光社区居委会,500101017010
南池沟社区居委会,500101017011
吴家湾社区居委会,500101017012
太白村委会,500101017200
永宁村委会,500101017201
红光村委会,500101017202
万二村委会,500101017203
牌楼社区居委会,500101018001
袁家墩社区居委会,500101018002
搭马桥社区居委会,500101018003
太平社区居委会,500101018004
观音岩社区居委会,500101018005
印合石社区居委会,500101018006
万安社区居委会,500101018007
大河沟社区居委会,500101018008
石峰村委会,500101018200
螺蛳包社区居委会,500101019001
学堂湾社区居委会,500101019002
槽房社区居委会,500101019003
一碗水社区居委会,500101019004
永清村委会,500101019200
石鼓村委会,500101019201
龙宝村委会,500101019202
大傍村委会,500101019203
万利村委会,500101019204
石梁村委会,500101019205
檬子村委会,500101019206
大塘边社区居委会,500101020001
红溪沟社区居委会,500101020002
岩上坝社区居委会,500101020003
三吉村委会,500101020200
九龙村委会,500101020201
胜利村委会,500101020202
天子湖居委会,500101021001
天生城居委会,500101021002
流水居委会,500101021003
周家居委会,500101021004
救兵城居委会,500101021005
天子路居委会,500101021006
映水坪居委会,500101021007
双堰塘居委会,500101021008
长生河居委会,500101021009
集中居委会,500101021010
狮子村委会,500101021200
落凼居委会,500101022001
凤仙路居委会,500101022002
申明居委会,500101022003
花青路居委会,500101022004
沙河居委会,500101022005
上坪村委会,500101022200
安乐村委会,500101022201
万斛村委会,500101022202
孙家村委会,500101022203
玉城村委会,500101022204
棉花地居委会,500101023001
丰收居委会,500101023002
八角井居委会,500101023003
幸福居委会,500101023004
陶家坪居委会,500101023005
枇杷坪居委会,500101023006
玉安居委会,500101023007
桑树居委会,500101023008
双溪居委会,500101023009
百步居委会,500101023010
富祥居委会,500101023011
都历村委会,500101023200
附马村委会,500101023201
吊龙村委会,500101023202
小岩村委会,500101023203
大团村委会,500101023204
抗建村委会,500101023205
庆宁社区居委会,500101024001
学府社区居委会,500101024002
百安社区居委会,500101024003
乐居苑社区居委会,500101024004
张家湾社区居委会,500101024005
尖峰岭社区居委会,500101024006
程家社区居委会,500101024007
扁寨社区居委会,500101024008
天台社区居委会,500101024009
三洲社区居委会,500101024010
天星村委会,500101024200
保安村委会,500101024201
五间桥社区居委会,500101025001
香炉山社区居委会,500101025002
万石桥社区居委会,500101025003
石人社区居委会,500101025004
龚家社区居委会,500101025005
民安社区居委会,500101025006
莲花社区居委会,500101025007
民强村委会,500101025200
回龙村委会,500101025201
陈家坝社区居委会,500101026001
南山社区居委会,500101026002
大河社区居委会,500101026003
大石社区居委会,500101026004
沱口社区居委会,500101026005
联合社区居委会,500101026006
机场社区居委会,500101026007
旅密村委会,500101026200
晒网村委会,500101026201
塘角村委会,500101026202
翠屏村委会,500101026203
茂和村委会,500101026204
刘家坝居委会,500101109001
马褡村委会,500101109200
小周村委会,500101109201
姚家村委会,500101109202
大堡村委会,500101109203
马道村委会,500101109204
常家坪居委会,500101110001
